XX,YY
0.90394195766071495,1.8885335442487949
1.0074513788107102,-2.4947926271244842
1.7035495473702638,-1.023261427755682
3.1919817871299876,1.0619457885807548
3.4506081014158707,-0.87959612725745029
5.4937940547337663,0.2428700737990408
5.7163383060895114,-1.0927418725548688
7.2587750990426096,-1.0158366899617872
8.8389005660161342,1.1033420297245096
8.5288203351742755,0.17948622723695862
11.687756979692034,1.8222424777167421
11.012893417896244,0.59884755470005147
11.216752744837168,1.2078341184171348
13.185864570653923,-0.11780724937654916
13.159952688408172,-0.38091667141368007
14.772992414684218,0.31311842663476835
16.038493903719885,0.77056810147637711
16.701470511737817,-2.023329476914113
18.040370929911042,0.49177415226628035
18.894076923785068,0.0284860900723449
20.957268498525423,2.2541573663777852
21.504326127574821,-1.6752523829624226
21.064798590364621,-1.0620919281279044
23.52721606007924,-0.032054429568802757
23.236231889547888,-0.45874348900309775
24.934249935835531,-1.6055347150580239
26.031949527475842,-0.47754070054310693
26.8615390642073,-0.17383465653580374
28.615023839028641,-1.5308631267079373
28.970133786138128,0.47686931997664361
31.030350495379263,0.23267052231680585
31.003847538601985,-0.74584143067070796
31.544772587320473,0.59339350415539427
34.033652460669479,1.1767886455505956
33.868515970945559,1.7434465875827996
35.532443461667448,-1.6959980229313159
35.969886102949843,-0.19091943750242668
37.378328041570441,-0.080525109490241512
38.085511216817778,-1.0011207951003034
39.059582429100473,-0.74856010305606679
40.298012991892456,0.84333399299268652
40.667707981045154,1.232438247074656
40.609811183245284,1.7225710206100553
43.24180637169772,-1.4749234612729181
44.820353208021828,0.77675143104130673
44.662378926858821,1.0658250055488072
45.77771453718384,-0.21086189383854897
47.062897519586151,1.6119285840796747
48.662316026935443,-0.283021683172546
48.997132710722802,-0.65198521077665306
50.750203284574894,-0.89876229521594819
50.472744347047552,0.74415589730215914
53.197805284871031,0.52546010161126699
53.312480299897906,-1.8233894010447451
54.348175155621142,-1.125252076247939
54.944482840941589,-0.22671719519078315
55.67361466637302,0.90681438051430074
57.33778188133013,-0.15519956147871578
57.980395101361708,1.1826349376007297
58.690227627394854,0.62848795651034761
59.462540098257818,-1.4420261008620463
60.870973504593671,1.0928215318120336
61.707068536777726,-1.1690502396607247
62.445664967621333,-0.68754352528278473
63.185379010955963,-1.0085650390921497
64.306083278455105,-0.8666508089061099
65.529091759039019,-1.5677762016140508
66.695460607486652,0.20585664940561729
68.396274338748739,0.1318802491595889
69.41577636717102,-1.2235447186225781
70.183977724346462,-0.51451739934718932
70.558081752425721,-0.62328014136658683
71.63821887803438,-0.13411038238222506
73.120180128198328,0.95646199842731972
73.856332300444166,-0.15027617584283537
74.633248925336318,0.54093081453455893
76.929290329485497,-0.71613702386634692
77.118264912291806,0.67716340443487089
77.32797199763273,-1.4622432026113892
78.738454890082252,-0.57351751700428955
79.699891623647233,-1.7591152635477134
81.792425982777686,-0.59320229135389557
81.16846540506873,-0.1724015143524531
84.484804496376256,0.81740703181583219
84.148821199979011,1.4080976961669538
85.820280474892968,0.67903307012293979
86.352104194454952,-2.6631461655611233
85.841700509896157,-0.07946164932478661
87.706782010691256,0.58123250920817415
89.453716223250879,0.033894976174115403
90.404860459313824,-0.61206239504958748
91.368632333720385,0.58369049403602136
92.217052974482641,-0.021129775536670559
93.607113383353891,1.4469562082285945
94.190211122380859,1.2563526516136141
95.966459562530702,1.3365363458714865
95.293506222178124,1.0312960999588594
96.092242495607735,1.5573932353327069
98.731785631217519,0.50706841272899239
99.990286461913342,0.19236169217455812
99.221440310184505,-1.3754575566320375
101.0120796653452,0.092386580571155466
102.22482553712649,0.29913634132103811
103.02793733373611,0.52060232713203203
103.90954982277049,0.34785606452438539
105.81731913929799,1.0699517901326396
105.40297371830009,-0.024739597488614554
106.37930580589844,0.40268851305785386
108.13090278248519,-0.50947076331094376
109.45881452693565,1.5886973705534142
110.33595201493412,-1.2365001278347698
110.89824137383935,-0.70525987140591684
112.32711073578166,1.293645516739055
113.44102139973019,-0.10016192350415534
113.86930136592835,-1.1336118910939914
114.58944265726817,-1.2534606624973705
116.31144906606762,0.27787160828632124
116.97978112867122,-0.33383671611751586
118.93417556999781,-0.83597176965134057
119.22883887160246,-0.28907650424927295
119.64796384165902,-1.2967855484543531
120.59331021043688,-0.36163877740269157
122.71278078459964,0.64066013028811841
123.91688700925205,-0.37389224219803596
124.11114909300943,-1.0326167361825311
125.07365853512979,2.0527619187764796
126.17224343925416,-0.29737431157044175
127.21090352043915,0.72770751253313848
127.47871465003925,-0.082429826184659924
128.25436402569977,-0.049992560626575103
131.20209782453213,-0.62205917359386453
130.87939262967527,-0.81887548964136592
130.80526589254814,0.62107436750751333
134.15810558745358,-0.91817126901809909
133.81714676301297,-0.10141513139462274
135.21211145526857,0.84666048433888552
136.66257783602074,0.56445492450324419
136.60878044894056,-0.15822460349170389
138.48948401415743,2.1577836691265255
138.72127003157709,1.3157013798979578
139.00900297649773,0.73534208079322261
141.18902999717699,-0.93517890245170132
142.22261512410921,-0.044133035892980794
142.9836653502457,-2.430953521720522
143.39000404966535,1.8971382039806097
145.53306592224337,2.2890481780141956
147.00144009244468,2.1239984848508109
146.75799719562207,-1.6304188362712599
147.35433258206689,2.1186776354388535
147.95374042906803,-1.5162005765199738
149.22007423878026,-0.36067091793637068
151.1448588745003,1.2671818513406212
151.38179688804266,0.81562229241861306
153.73827930333104,-1.3393396716803814
153.79359703478093,-0.96708309948257554
154.47088003054739,-0.38566201228971347
156.78070775517634,2.6613603348661621
157.47226136896776,0.5008095539084213
158.98591099181755,-1.4330120896150926
158.22934040493863,0.056578784585914525
160.26029036073348,-0.55822786770883681
159.97970222992618,-0.0025784347146830464
162.53133861331082,0.61121729971442695
163.62370579676622,0.36789406805610814
163.97930832077208,-1.7128692941465995
165.96144862090745,-0.23379477132748258
166.30575669100537,-0.39834088945007912
167.47225415037593,0.20659150028224457
167.56148462481144,-1.4853536774416707
170.13576984830596,-0.48042027034401558
170.75867099800058,0.7676810359816878
170.72030903562785,-0.7383621327414589
171.97311569256806,-0.24118074234719608
173.03894039670357,0.32171321152764742
174.58396594438955,-0.21234233075278935
175.37031404225519,-0.69398736236114511
174.63470958581669,1.4470492607396521
176.19857414680448,-0.058857739360983062
177.33903498503065,-0.29210783928930228
179.57444218144016,0.76051620119801933
181.14877167588946,-2.1120725421157158
180.72668966276686,-0.52806049226407992
182.26851153482883,1.4106016075984398
182.51872037481263,-0.99328256665841064
183.26290141306319,-1.6282329428278228
184.24705835103953,-1.1936091774439366
185.87616320504756,-0.26335986702415731
187.33123421612791,0.55091151008274164
189.3305681889785,-0.15310859289565734
189.15807053637391,1.6464072621958237
189.89539286586668,0.31836208425905516
190.65731906871127,-1.9312687117785483
192.28848351428223,1.1909505182826561
192.80198316728831,-1.504783817971356
193.63144291041027,1.2795970813328215
194.86678399760297,-0.65329019275915912
196.25215970678889,-0.62415043482397559
196.65447141868967,1.6600815872910988
198.6139825734241,0.201604453390685
197.99040959893151,-0.09000394330879001
